joinfield,ward,model_leader,actual_leader,correct,precinct_mae,actual_margin,err_Paul Vallas,err_Brandon Johnson,err_Lori Lightfoot,err_Chuy García,err_Willie Wilson,err_Kam Buckner,err_Sophia King,err_Jamal Green,pct_black,pct_hispanic,pct_white,pct_asian,score_pp
CITY OF CHICAGO:Ward 03 Precinct 04,Ward 3,Lori Lightfoot,Brandon Johnson,False,5.822907354824348,1.4851485148514865,-11.844707900347402,-9.68125845717702,15.073942494018238,-2.5006816786069628,3.5906114899362644,-2.7575384771523552,0.49562771934549765,-0.6388906220110506,0.9079878845582798,0.0067145032532194,0.0434679129107378,0.0026045715193976,11.73
CITY OF CHICAGO:Ward 03 Precinct 05,Ward 3,Lori Lightfoot,Lori Lightfoot,True,4.006849490395251,16.071428571428573,6.406160222737648,-6.697328017069667,-8.126644695321012,2.2790786897136113,-5.3348729651877065,0.8916978285100973,1.3108083748390145,1.0082051297832546,0.7315014854550489,0.1418239259390113,0.0601496829578458,0.0434040712038238,-4.87
CITY OF CHICAGO:Ward 03 Precinct 06,Ward 3,Paul Vallas,Lori Lightfoot,False,2.981829599108627,2.127659574468088,4.868270614219671,-2.081331083559829,-6.9449276826813175,-3.736406604837708,2.2773665233754223,-0.329792904615242,0.6502335428420134,-2.96630783673781,0.3685040357479063,0.0059108542552397,0.5262010688136792,0.0827781259831531,1.58
CITY OF CHICAGO:Ward 03 Precinct 07,Ward 3,Paul Vallas,Lori Lightfoot,False,5.808743858822797,4.934210526315791,14.73891202462193,2.8435687672399457,-10.19538800204954,-0.05697502634928048,-14.076830160808168,1.5210469274319147,-2.0451348881010514,-0.9920950739805361,0.3772799929805681,0.1192975154239776,0.280562220397299,0.1495221953231583,-2.71
CITY OF CHICAGO:Ward 03 Precinct 08,Ward 3,Lori Lightfoot,Lori Lightfoot,True,5.264078215595092,5.793450881612089,-7.304785894206549,-4.654158116249888,14.047644077479992,-1.7941857414773863,-10.456775548950711,0.2566838882581317,2.859675975200459,-0.7387164829376174,0.8881572722934319,0.0321008363217999,0.0315689798368073,0.0,7.28
CITY OF CHICAGO:Ward 03 Precinct 09,Ward 3,Paul Vallas,Brandon Johnson,False,4.995317305083866,13.061224489795919,9.662002620582772,-16.06791240727991,-3.684497917384083,6.195125979970613,0.25353670026880337,-3.638507678787686,0.025760913695940107,-0.4351942227011173,0.1235545888345842,0.103160483200697,0.5180697984760398,0.1256115438327126,2.0
CITY OF CHICAGO:Ward 03 Precinct 10,Ward 3,Paul Vallas,Paul Vallas,True,9.08142915666342,21.54696132596685,19.279939460590107,-17.615283442703262,-10.914156008418072,-9.046278144058773,12.593720069535436,-2.003282166336725,-0.8781645811342491,0.3206093805307243,0.2298295008093197,0.1051157820834378,0.4013743651459078,0.2428098848639029,-20.52
CITY OF CHICAGO:Ward 03 Precinct 11,Ward 3,Lori Lightfoot,Lori Lightfoot,True,3.8732490545879688,10.050251256281406,-6.567517679332147,-3.464953636553905,10.470582190334198,-0.5678410517109718,-6.165497604765935,-0.04223625072089093,0.8909663120202683,-2.8163977112654353,0.9020045148728149,0.0369654150068494,0.0260812986693544,0.0015884273459693,7.3
CITY OF CHICAGO:Ward 03 Precinct 12,Ward 3,Lori Lightfoot,Lori Lightfoot,True,2.2356807127165714,16.666666666666664,-6.082439936068271,-3.6206811377710038,1.852903057675498,-3.2969279940989957,0.44474072238480933,-0.0741214989254127,2.0099689431242673,0.5036624116843164,0.9086549826576796,0.0283373612868477,0.0277170374611572,0.0067546051717611,8.88
CITY OF CHICAGO:Ward 03 Precinct 13,Ward 3,Paul Vallas,Paul Vallas,True,10.86975300289253,26.711409395973153,25.01679192233008,-13.88441766542668,-18.120805369127517,-9.853313827964154,14.685410979165816,-2.493831096510806,-2.4003546310398924,-0.5030985315753077,0.1476806588220239,0.0463868659888357,0.5698958670071818,0.1543073539632861,-21.28
CITY OF CHICAGO:Ward 03 Precinct 14,Ward 3,Paul Vallas,Paul Vallas,True,3.050027037384023,9.264705882352937,3.335764873136282,-8.551303663280052,-0.8825784785719992,-3.8458098589097323,5.0061027480567954,-1.5274400554996472,-0.4030928933756981,-0.8481237282419795,0.2035368281349329,0.035947348841737,0.6224047985819259,0.0939873606835115,-0.39
CITY OF CHICAGO:Ward 03 Precinct 15,Ward 3,Lori Lightfoot,Lori Lightfoot,True,4.085668424127503,3.4562211981566837,-3.2940939065086883,-4.074721864047665,11.311833706503705,-1.1664449317632786,-10.859313675978244,0.5077065559595572,0.39168571804934704,-1.079547034209534,0.7809834271702423,0.0410537014978592,0.1408199597435784,0.0219627460150535,5.62
CITY OF CHICAGO:Ward 03 Precinct 16,Ward 3,Paul Vallas,Lori Lightfoot,False,6.862403299562496,9.657320872274141,23.318165482252603,-6.261042968978339,-16.93329656600742,-5.434251162326561,-1.356201019094716,-0.5331932151332816,-0.4340346724835582,-0.6290413102234927,0.3884934833390634,0.0276587220160451,0.4545959298783456,0.0798615404894527,-11.65
CITY OF CHICAGO:Ward 03 Precinct 17,Ward 3,Lori Lightfoot,Lori Lightfoot,True,2.887350721111417,18.493150684931507,5.2192223789556795,-1.0222454680492543,-7.638194396766041,-1.781533135948345,-5.23887759967942,0.3373378549445798,1.4990526836223448,0.3623422509256701,0.8250406365980956,0.0027246953155209,0.0684045875243324,0.0551724634519295,-7.17
CITY OF CHICAGO:Ward 03 Precinct 18,Ward 3,Lori Lightfoot,Lori Lightfoot,True,5.614188510625451,2.6490066225165587,-5.9541031720002,-1.2623080645303846,14.23187703541114,-7.897398311646195,-8.611508649738553,0.34836767891194187,3.7450616121813307,-2.8628835605838594,0.891359173907527,0.0503537143652563,0.0325240754070533,0.0238071212206445,0.9
CITY OF CHICAGO:Ward 03 Precinct 19,Ward 3,Paul Vallas,Paul Vallas,True,8.278716804605043,30.875000000000004,9.361405452753857,-12.49515033704402,-12.524606248946569,-8.625,19.155929407575663,-2.68149312686013,0.54311864919038,-0.84303121446973,0.3210058636808295,0.0543414748552407,0.4412334321111494,0.1605706785557416,-24.72
CITY OF CHICAGO:Ward 03 Precinct 20,Ward 3,Lori Lightfoot,Lori Lightfoot,True,2.0971758582998814,10.90573012939002,-1.0057705768695648,-7.190564553124903,2.766183848790027,-2.447143760885251,-1.0614807475103043,-0.6655546377287235,1.49107186841211,-0.1496368730781704,0.8447188295359122,0.0528461318044083,0.0814146790555237,0.0066649758135718,2.25
CITY OF CHICAGO:Ward 03 Precinct 21,Ward 3,Paul Vallas,Paul Vallas,True,4.397234688055166,10.144927536231885,9.933835825346849,-7.297483348204597,-7.36390007569139,-4.023271940939479,3.4370648376253845,-1.048314732031208,0.19429281012456923,-1.8797139344778442,0.227901360524609,0.0463018573159677,0.5435959004562643,0.0995189514048236,-3.89
CITY OF CHICAGO:Ward 03 Precinct 22,Ward 3,Paul Vallas,Brandon Johnson,False,2.5328626565829584,5.7377049180327875,2.1049409086772943,-4.7553177348087505,-4.317338076370428,3.1890320657339584,-1.4404091770078016,-1.6088734570480718,0.706029935923188,-2.140959897094177,0.2637994050608955,0.0365719335127125,0.5299487629799918,0.1338307197178235,5.37
CITY OF CHICAGO:Ward 03 Precinct 23,Ward 3,Lori Lightfoot,Lori Lightfoot,True,4.527917057500377,5.821917808219173,10.003074133477211,0.08032886379798487,-7.573210171582542,2.1225824694300623,-12.505872364478149,1.7742350472988624,-1.0835066363218377,-1.0805267736163704,0.4522581332718701,0.1094546560379201,0.247553988868203,0.1324995165262272,-2.86
CITY OF CHICAGO:Ward 03 Precinct 24,Ward 3,Lori Lightfoot,Willie Wilson,False,6.696716808775811,5.1020408163265305,-9.909741523696262,-4.144581348264698,20.06080228289925,-1.755604220944952,-15.108387858194734,0.525230496261774,1.499636078439538,0.5697506615052792,0.9513579711677028,0.0079459173376713,0.0200307412705244,0.0004270138978315,3.34
CITY OF CHICAGO:Ward 03 Precinct 25,Ward 3,Paul Vallas,Paul Vallas,True,9.54383245411282,43.0038510911425,19.802885319771125,-11.296534017971759,-13.992297817715018,-10.012836970474968,18.316045329881174,-1.7363151216128105,-0.6788979990391063,-0.5148470564366117,0.02607893849141,0.0504416188119705,0.6576570476407033,0.1851756256815927,-32.74
CITY OF CHICAGO:Ward 03 Precinct 26,Ward 3,Lori Lightfoot,Lori Lightfoot,True,4.177726703890824,4.59363957597173,-3.74293542912673,2.584255135324545,7.889765049813552,1.813771077121161,-11.550558411976118,-1.9335430440009633,0.2916678373066445,-3.6153176464568753,0.6844817302522413,0.1020363626883407,0.1001997422832827,0.045870565973713,2.19
CITY OF CHICAGO:Ward 03 Precinct 27,Ward 3,Paul Vallas,Paul Vallas,True,7.0311654671497,26.224328593996837,11.100910592957657,-12.092328489690658,-8.566691172829104,-5.550429203319758,12.053294203405763,-5.566113984069289,1.1256140664180443,-0.19394202450731918,0.2056608410457635,0.0734720535028327,0.4814932972746478,0.2003653625681209,-14.34
CITY OF CHICAGO:Ward 04 Precinct 01,Ward 4,Brandon Johnson,Brandon Johnson,True,4.858288123478998,30.30746705710102,-9.224011713030746,0.45575071004623213,8.757922562191284,10.160826029700381,-7.46705710102489,0.30737101735592437,-2.446796026823396,0.046569827659129204,0.2720379941172444,0.1008261799596284,0.4294815941055998,0.1457281064952082,39.72
CITY OF CHICAGO:Ward 04 Precinct 02,Ward 4,Lori Lightfoot,Brandon Johnson,False,6.011191592817513,11.111111111111107,-11.11111111111111,-4.2191945064789955,19.67144500502805,-1.8476099812940703,-3.2766999320304246,1.1500701191010998,-5.980304612124768,0.8330974753715734,0.747989285689372,0.0325298688792674,0.1485014317559355,0.0201073657397643,23.32
CITY OF CHICAGO:Ward 04 Precinct 03,Ward 4,Brandon Johnson,Brandon Johnson,True,6.538360248552728,10.441767068273093,-13.587921052625914,11.294777275232049,7.350542348798064,3.5775932913543405,-6.024096385542169,0.34911075030613115,-9.125724278382078,-0.997116606181072,0.3023822440685325,0.0174652526645769,0.5614620531101928,0.0637115594594463,27.34
CITY OF CHICAGO:Ward 04 Precinct 04,Ward 4,Lori Lightfoot,Lori Lightfoot,True,4.388550310126666,3.652173913043477,-8.869565217391303,-2.0182539876416135,13.37027223782531,-0.6931840266038658,-7.983043455190011,0.21378996101884193,-1.3755684680635372,0.5847251272788498,0.8457475260624491,0.0567795969455901,0.0501831301820381,0.0,17.75
CITY OF CHICAGO:Ward 04 Precinct 05,Ward 4,Lori Lightfoot,Lori Lightfoot,True,3.0570863312439336,9.689922480620153,1.097225867888789,-3.1055683763551363,5.728888461512083,0.300185663093859,-8.729719129445662,0.9705976164836178,-4.156637680796668,-0.36786785437565167,0.8561224365070247,0.038775512698595,0.0581632079323132,0.0,8.37
CITY OF CHICAGO:Ward 04 Precinct 06,Ward 4,Lori Lightfoot,Lori Lightfoot,True,3.8861387105881255,3.1630170316301665,-6.862216051247161,-1.8877842866743348,8.987211990648758,-2.1149850631871803,2.425895135706349,-0.5934752533000801,-7.886247100083102,-0.33129480385804055,0.6929418137425131,0.0429037557995895,0.1808459066916159,0.0269634532801888,11.66
CITY OF CHICAGO:Ward 04 Precinct 07,Ward 4,Lori Lightfoot,Brandon Johnson,False,5.43139736964257,7.45341614906832,-13.001017067983486,-4.726500484149609,14.836694033074322,-3.5379686677567426,0.8353087629972777,0.9317834330460194,-4.591550974677824,0.9903555334552789,0.6783238681813677,0.0014019116869749,0.2514246148102627,0.0298344238243759,13.28
CITY OF CHICAGO:Ward 04 Precinct 08,Ward 4,Lori Lightfoot,Lori Lightfoot,True,2.729091333967023,16.355140186915886,3.447136967584498,1.8844535589857159,-6.933354660028962,-1.4297595884136345,-1.9677795304981747,1.4533270933004976,-3.793621436663229,-0.9232978362614737,0.5589094214021327,0.0,0.3631937291972822,0.0389483490127621,11.5
CITY OF CHICAGO:Ward 04 Precinct 09,Ward 4,Lori Lightfoot,Lori Lightfoot,True,5.0250303183527105,0.9090909090909094,-6.8181818181818175,-4.348100819237333,16.21269782717703,-1.0312713515082734,-5.359089158267828,-0.08973794858827822,-3.617346186570542,-2.723817437290578,0.8553977018505466,0.0314825967584137,0.0709600955858311,0.0100107390792295,14.48
CITY OF CHICAGO:Ward 04 Precinct 10,Ward 4,Lori Lightfoot,Lori Lightfoot,True,3.459845618907985,4.728132387706857,-6.2612149623958615,-2.865747751778294,9.5886444259229,-2.7273520090784,0.11929033371164688,-0.7645767243486805,-3.7628551400395587,-1.5890836039885385,0.7942529558492354,0.0203475381381576,0.0954154559072638,0.0425403823332438,14.68
CITY OF CHICAGO:Ward 04 Precinct 11,Ward 4,Lori Lightfoot,Brandon Johnson,False,4.145914710716424,3.157894736842104,-8.947368421052632,-4.358455405851486,13.868006594475018,-0.06717482139077385,-0.8148270631698971,-1.3342025196224012,-3.015484494349998,0.7617983658191843,0.7497487589362394,0.039987993741731,0.0913230892985632,0.0457271429566186,18.48
CITY OF CHICAGO:Ward 04 Precinct 12,Ward 4,Lori Lightfoot,Lori Lightfoot,True,3.215806794378033,11.627906976744187,-9.051497830116158,3.4349307233335233,5.296848738181215,-0.11637574702499445,-0.29225276174292825,-0.5514906240426745,-5.538565447032952,-1.4444924835498165,0.6758793435853839,0.0453617458703002,0.1603665928594199,0.0550204056847793,11.53
CITY OF CHICAGO:Ward 04 Precinct 13,Ward 4,Lori Lightfoot,Lori Lightfoot,True,3.248882782164383,7.142857142857145,-3.967117900818263,1.3654569304765662,7.147858272506912,-1.0819778831933982,-10.540320533121953,0.3507682096766572,-0.9975781916723409,-0.539984335848974,0.8840707855894923,0.0494101719182559,0.0220849279045452,0.0034327985027979,7.93
CITY OF CHICAGO:Ward 04 Precinct 14,Ward 4,Lori Lightfoot,Lori Lightfoot,True,4.999656904878412,1.595744680851069,-9.308510638297872,-2.8804471721146223,15.263389170251296,-2.2259425124499463,-4.539630029338147,-0.7170311000022859,-3.6622581347650973,1.4000464818080236,0.8519338114949516,0.0618424704216522,0.0298591239568564,0.0084520515619324,18.29
CITY OF CHICAGO:Ward 04 Precinct 15,Ward 4,Lori Lightfoot,Brandon Johnson,False,4.4275498054544595,3.0120481927710827,-9.674229418546776,-8.380131719046737,13.403448731453604,-1.7935799588478685,0.17530277436682423,-1.0208116733967958,-0.46455534713229635,-0.5083388208447677,0.8642755643625962,0.0628230181023612,0.0250315204815623,0.0047488627893377,15.87
CITY OF CHICAGO:Ward 04 Precinct 16,Ward 4,Lori Lightfoot,Lori Lightfoot,True,5.8815394457737185,2.5806451612903207,-9.247311827956988,-1.4993929869272338,19.972689138964633,-2.4477593203648946,-8.294901976409472,-1.4323084045474332,-3.4393537530962477,-0.7185981579228451,0.9007018970753923,0.0333508086583731,0.0213582229948424,0.0058364830592748,13.41
CITY OF CHICAGO:Ward 04 Precinct 17,Ward 4,Lori Lightfoot,Lori Lightfoot,True,4.428055000452546,11.437908496732025,-8.929255542200835,0.19843442566985225,13.115797355949999,-2.7699220691873605,-6.433146604870088,0.26654050419293984,-2.751061761237467,-0.9602817403118309,0.9190835580237924,0.0120751402452789,0.0539455388001684,0.0104975102530057,5.69
CITY OF CHICAGO:Ward 04 Precinct 18,Ward 4,Lori Lightfoot,Willie Wilson,False,6.661662106641912,7.142857142857145,-4.670730106098004,6.315675813543292,15.772744544743066,0.42678035228389394,-18.367645147788227,-2.2249876812225065,-0.28260117231849596,-5.23213203513781,0.8662036953497505,0.1037036846089533,0.0,0.0,0.52
CITY OF CHICAGO:Ward 04 Precinct 19,Ward 4,Lori Lightfoot,Lori Lightfoot,True,2.757147550096246,6.8396226415094326,-9.138231619234991,-3.3629636268136256,0.568827462528243,4.0899639036962405,2.238351118163098,-1.2337374537809802,-1.3909856725604943,-0.034119543992296164,0.5802979124498625,0.1453310740805782,0.1039879618302077,0.1020482997387104,7.21
CITY OF CHICAGO:Ward 04 Precinct 20,Ward 4,Lori Lightfoot,Lori Lightfoot,True,2.3711388490561607,12.567324955116693,-6.811799716303748,-4.2988395355556435,2.637240994254025,-0.08082077677073196,2.5935386388339574,-0.4949335607764449,-1.929609522815473,0.12232804713926196,0.7889658327056576,0.0670342537319547,0.0272810737233791,0.0850004419775562,4.75
CITY OF CHICAGO:Ward 04 Precinct 21,Ward 4,Lori Lightfoot,Lori Lightfoot,True,2.8855325460684145,13.661202185792352,-4.731938503260332,-2.3220442334473597,1.5677825504619214,-3.9316106792156456,4.2118011545545855,1.091951590503189,-4.687984484347713,0.5391471727565718,0.821916737710696,0.0219398824925716,0.0504812271240457,0.0397139405795144,7.18
CITY OF CHICAGO:Ward 04 Precinct 22,Ward 4,Paul Vallas,Lori Lightfoot,False,3.740131722682758,18.435754189944134,9.137381814091228,0.11287160159720588,-12.832720477997938,-1.8904558596847933,-1.748574238130679,0.5995922465075749,-2.620224030915009,0.9792335125376351,0.4366097368064582,0.0323674422247646,0.2017851685599249,0.115017268255119,-1.11
CITY OF CHICAGO:Ward 04 Precinct 23,Ward 4,Lori Lightfoot,Lori Lightfoot,True,2.801467881534986,17.53846153846154,-0.49841720019598856,3.6090442993713943,-11.827867981093718,2.0260791428627813,0.0964000664182868,0.2150037925173584,-3.0110340608476305,1.1278965089727335,0.2927429274292742,0.0,0.062320623206232,0.6018860188601886,0.24
CITY OF CHICAGO:Ward 04 Precinct 24,Ward 4,Lori Lightfoot,Lori Lightfoot,True,2.2519368604730166,22.22222222222222,2.9434630685874263,1.6068733364349637,-8.843850474221771,-0.883962836681955,-0.4465912306417019,0.3259633208722721,-2.6998654341286272,-0.26492518221541905,0.5636224351190519,0.0204970284999385,0.1733758331043348,0.1719139126173079,0.92
CITY OF CHICAGO:Ward 04 Precinct 25,Ward 4,Paul Vallas,Paul Vallas,True,9.323635638589836,22.070844686648503,25.802492975889386,-14.012296662154888,-15.585123684981394,-6.839649827481825,7.6472065726526095,-2.7031965965707307,-0.957232257986079,-1.041886531001784,0.0936859398892118,0.0989612105567394,0.5695280795652184,0.2144202206923433,-16.16
