JoinField,jurisdiction,township,total_votes,pred_Fine,pred_Biss,pred_Abughazaleh,pred_Simmons,pred_Amiwala,pred_Andrew,pred_Huynh,actual_Fine,actual_Biss,actual_Abughazaleh,actual_Simmons,actual_Amiwala,actual_Andrew,actual_Huynh,err_Fine,err_Biss,err_Abughazaleh,err_Simmons,err_Amiwala,err_Andrew,err_Huynh
COOK:9600056,COOK,Wheeling,143.0,22.54765512130105,28.407147244949225,24.383959786276247,6.117858617822901,6.170391149893774,9.07873722116657,2.229025588870916,30.76923076923077,34.26573426573427,21.678321678321677,3.4965034965034967,5.594405594405594,2.797202797202797,1.3986013986013985,-8.221575647929718,-5.858587020785041,2.70563810795457,2.6213551213194046,0.5759855554881801,6.281534423963773,0.8304241902695175
COOK:9600058,COOK,Wheeling,168.0,20.75786615442673,32.056308491191125,22.88259952777448,6.571084579856826,5.862090664166358,8.388345950049782,2.416479362815388,33.92857142857143,34.523809523809526,26.785714285714285,0.5952380952380952,1.1904761904761905,2.976190476190476,0.0,-13.170705274144701,-2.467501032618401,-3.903114757939804,5.975846484618731,4.671614473690167,5.412155473859306,2.416479362815388
COOK:9600006,COOK,Wheeling,120.0,22.55025677500957,28.41339057874344,24.38196059318201,6.119945725591034,6.161959457386736,9.077706765749651,2.229554834618213,43.333333333333336,35.0,14.166666666666666,0.0,1.6666666666666667,3.3333333333333335,2.5,-20.783076558323767,-6.586609421256561,10.215293926515345,6.119945725591034,4.495292790720069,5.744373432416317,-0.270445165381787
COOK:9600060,COOK,Wheeling,198.0,22.610996317990143,28.462921477388484,24.335754989745645,6.117419080636561,6.128125840851956,9.05264408732863,2.2269129363392537,36.36363636363637,38.38383838383838,13.131313131313133,1.0101010101010102,3.535353535353535,7.07070707070707,0.5050505050505051,-13.752640045646224,-9.920916906449897,11.204441858432512,5.107318070535551,2.592772305498421,1.9819370166215604,1.7218624312887485
COOK:9600061,COOK,Wheeling,238.0,22.55135508508212,28.416013835261808,24.38104902640647,6.120981655466951,6.158407496197839,9.0772100751653,2.229757556700188,29.411764705882355,34.45378151260504,20.168067226890756,1.2605042016806722,2.941176470588235,10.504201680672269,1.2605042016806722,-6.860409620800237,-6.037767677343233,4.212981799515713,4.860477453786279,3.2172310256096037,-1.4269916055069682,0.9692533550195157
COOK:9600063,COOK,Wheeling,51.0,20.758312604314227,32.05738788378182,22.882180463436463,6.5716048323696015,5.860635309178697,8.388102921739545,2.4165507154603314,35.294117647058826,27.450980392156865,31.372549019607842,1.9607843137254901,3.9215686274509802,0.0,0.0,-14.535805042744599,4.606407491624957,-8.49036855617138,4.610820518644111,1.939066681727717,8.388102921739545,2.4165507154603314
COOK:9600065,COOK,Wheeling,245.0,22.55020975751713,28.41327551812369,24.38198458663716,6.11993580950337,6.162113191783833,9.07771431415262,2.229541552562889,26.93877551020408,35.91836734693877,27.346938775510203,2.0408163265306123,3.6734693877551026,3.6734693877551026,0.40816326530612246,-4.388565752686951,-7.5050918288150825,-2.964954188873044,4.079119482972757,2.4886438040287304,5.404244926397518,1.8213782872567665
COOK:9600066,COOK,Wheeling,246.0,22.55028026020004,28.413433881192155,24.38187149392253,6.120127336910625,6.161891280298038,9.07763262959713,2.229537848160162,28.455284552845526,35.77235772357724,21.138211382113823,3.6585365853658534,2.0325203252032518,4.878048780487805,4.0650406504065035,-5.905004292645486,-7.358923842385082,3.2436601118087083,2.4615907515447715,4.129370955094786,4.199583849109325,-1.8355028022463413
COOK:9600067,COOK,Wheeling,140.0,22.54949722203167,28.411550154015103,24.3824480289244,6.119556840875919,6.164431838859368,9.077919800029324,2.229370845544886,31.428571428571427,34.285714285714285,19.28571428571429,2.142857142857143,8.571428571428571,3.571428571428571,0.7142857142857143,-8.879074206539759,-5.874164131699182,5.0967337432101125,3.9766996980187765,-2.406996732569203,5.506491228600753,1.5150851312591715
COOK:9600068,COOK,Wheeling,157.0,20.757494570710747,32.05541570511827,22.88289851457426,6.570757413568752,5.863296417707366,8.388504924111736,2.416407184489524,26.751592356687897,36.30573248407643,29.936305732484076,3.821656050955414,1.2738853503184715,1.910828025477707,0.0,-5.99409778597715,-4.250316778958158,-7.053407217909815,2.749101362613338,4.589411067388895,6.477676898634028,2.416407184489524
COOK:9600069,COOK,Wheeling,330.0,23.798002132423136,29.402318565949184,23.43402044507356,6.050783455817272,5.515006363484776,8.563486339964506,2.171157427568261,37.27272727272727,36.36363636363637,10.0,1.2121212121212122,0.6060606060606061,13.939393939393941,0.6060606060606061,-13.474725140304137,-6.961317797687183,13.43402044507356,4.83866224369606,4.90894575742417,-5.375907599429436,1.5650968215076548
COOK:9600070,COOK,Wheeling,288.0,22.550846695731398,28.414783767845325,24.38138495898365,6.120699191940193,6.160061246878584,9.0773614963978,2.229637372503751,31.59722222222222,35.06944444444444,24.305555555555554,0.3472222222222222,1.3888888888888888,2.083333333333333,5.208333333333334,-9.046375526490824,-6.654660676599118,0.07582940342809508,5.77347696971797,4.771172357989695,6.994028163064468,-2.978695960829583
COOK:9600072,COOK,Wheeling,137.0,22.030141844440116,27.534038715845757,26.251690300959744,6.598356693991746,6.294960218139865,7.891348761312139,2.334238195591328,33.57664233576642,32.846715328467155,26.277372262773724,1.4598540145985401,1.4598540145985401,3.64963503649635,0.7299270072992701,-11.546500491326306,-5.312676612621399,-0.02568196181398008,5.138502679393206,4.835106203541325,4.2417137248157895,1.604311188292058
COOK:9600075,COOK,Wheeling,178.0,22.550027911637702,28.41283563744823,24.382105303467146,6.119833498961385,6.162704659946751,9.07776898433574,2.229498734483716,26.96629213483146,38.20224719101123,22.47191011235955,2.247191011235955,5.056179775280898,4.49438202247191,0.5617977528089888,-4.416264223193757,-9.789411553563003,1.9101951911075972,3.8726424877254297,1.1065248846658529,4.58338696186383,1.6677009816747272
COOK:9600077,COOK,Wheeling,70.0,21.68325545271864,26.946288244278747,27.492296773679318,6.912832311134465,6.390362362254857,7.106532849320645,2.403206736893995,12.857142857142856,40.0,34.285714285714285,1.4285714285714286,7.142857142857142,4.285714285714286,0.0,8.826112595575784,-13.053711755721253,-6.793417512034967,5.484260882563036,-0.7524947806022855,2.82081856360636,2.403206736893995
COOK:9600079,COOK,Wheeling,146.0,21.95205580818247,27.39932382309456,26.52143508700995,6.663442098003665,6.326479933876211,7.723645260219268,2.348392719894544,31.506849315068493,33.56164383561644,23.28767123287671,1.36986301369863,3.4246575342465753,4.794520547945205,2.054794520547945,-9.554793506886021,-6.162320012521878,3.2337638541332403,5.293579084305034,2.9018223996296357,2.9291247122740627,0.29359819934659903
COOK:9600008,COOK,Wheeling,264.0,20.758668460237363,32.0582242289242,22.88205999645376,6.571565651340971,5.859499073427708,8.388094882497178,2.4166624373994976,31.439393939393938,37.878787878787875,23.106060606060606,2.272727272727273,3.4090909090909087,1.893939393939394,0.0,-10.680725479156575,-5.820563649863672,-0.22400060960684698,4.2988383786136986,2.450408164336799,6.494155488557784,2.4166624373994976
COOK:9600080,COOK,Wheeling,103.0,20.237889725213943,31.11151189054469,24.831480557339223,7.061958392308571,6.001221972577309,7.167641564170545,2.5230706281263773,24.271844660194176,31.06796116504854,32.038834951456316,2.912621359223301,2.912621359223301,6.796116504854369,0.0,-4.033954934980233,0.04355072549615002,-7.207354394117093,4.149337033085271,3.0886006133540076,0.3715250593161761,2.5230706281263773
LAKE:CUBA 66,LAKE,,62.0,22.551992167891488,28.417544217957307,24.38056784775892,6.121473549940526,6.156341840492168,9.076965384240223,2.2298897220000424,27.419354838709676,22.58064516129032,37.096774193548384,0.0,0.0,11.29032258064516,1.6129032258064515,-4.8673626708181885,5.8368990566669865,-12.716206345789466,6.121473549940526,6.156341840492168,-2.213357196404937,0.6169864961935909
LAKE:CUBA 67,LAKE,,160.0,22.551135491562007,28.4154767603743,24.381162782259327,6.1209314590240815,6.159125317792956,9.07724687664231,2.2296960426256835,32.5,22.5,31.25,0.625,2.5,9.375,1.25,-9.948864508437993,5.9154767603743,-6.868837217740673,5.4959314590240815,3.659125317792956,-0.29775312335769044,0.9796960426256835
LAKE:CUBA 68,LAKE,,193.0,22.55174424076768,28.416935020567504,24.38068090575126,6.121452099627823,6.157153997977927,9.076992904282378,2.229815561306089,27.979274611398964,38.34196891191709,21.761658031088082,3.1088082901554404,2.072538860103627,4.145077720207254,2.5906735751295336,-5.427530370631285,-9.925033891349589,2.6190228746631767,3.0126438094723826,4.0846151378743,4.931915184075123,-0.3608580138234445
LAKE:CUBA 69,LAKE,,119.0,22.596349722046305,28.45182388683416,24.346894009098012,6.118475866533401,6.134851405211219,9.058697629119134,2.2276822114384527,26.89075630252101,31.932773109243694,31.092436974789916,0.8403361344537815,5.88235294117647,1.680672268907563,1.680672268907563,-4.294406580474703,-3.480949222409535,-6.745542965691904,5.2781397320796195,0.2524984640347485,7.378025360211571,0.5470099425308896
LAKE:CUBA 70,LAKE,,233.0,25.126907401809746,30.454464279290217,22.424783825063493,5.977053272429615,4.826670927817993,8.01595999310884,2.1089350307607773,37.76824034334764,41.201716738197426,7.725321888412018,2.575107296137339,1.2875536480686696,8.15450643776824,1.2875536480686696,-12.641332941537897,-10.747252458907209,14.699461936651474,3.4019459762922755,3.5391172797493233,-0.1385464446594007,0.8213813826921077
LAKE:CUBA 71,LAKE,,238.0,22.984516169664047,28.75955853098504,24.051967712704844,6.096951865023515,5.933546134536066,8.89871754894656,2.209516768420597,35.714285714285715,45.378151260504204,7.9831932773109235,0.8403361344537815,0.8403361344537815,6.722689075630252,2.5210084033613445,-12.729769544621668,-16.618592729519165,16.06877443539392,5.256615730569734,5.093210000082284,2.1760284733163084,-0.3114916349407473
LAKE:ELA 79,LAKE,,122.0,22.550911356493398,28.4149120528983,24.381188961060484,6.121086240300214,6.159868029503439,9.077202379897416,2.2296057101274207,28.688524590163933,35.24590163934426,22.950819672131146,0.819672131147541,4.918032786885246,4.918032786885246,2.459016393442623,-6.137613233670535,-6.830989586445963,1.430369288929338,5.301414109152674,1.2418352426181931,4.15916959301217,-0.2294106833152023
LAKE:ELA 80,LAKE,,166.0,22.55122550878121,28.415713652180184,24.38120720059774,6.120743454059147,6.158820894317959,9.077314872168014,2.2297491481764045,21.084337349397593,48.19277108433735,21.686746987951807,1.8072289156626504,3.0120481927710845,3.614457831325301,0.6024096385542169,1.4668881593836183,-19.777057432157168,2.6944602126459323,4.313514538396497,3.1467727015468743,5.462857040842713,1.6273395096221877
LAKE:ELA 81,LAKE,,121.0,22.550061008471285,28.41291162570284,24.3820611717332,6.119902886900803,6.162599485053784,9.07773881284161,2.229499739577156,25.6198347107438,40.49586776859504,22.31404958677686,3.3057851239669422,0.8264462809917356,5.785123966942149,1.6528925619834711,-3.0697737022725136,-12.0829561428922,2.068011584956338,2.814117762933861,5.3361532040620485,3.29261484589946,0.576607177593685
LAKE:ELA 82,LAKE,,161.0,22.54909349991518,28.41057318043882,24.382713971378674,6.119334428688834,6.165745207947424,9.078039290785384,2.229275151126356,24.84472049689441,31.67701863354037,26.70807453416149,3.7267080745341614,5.590062111801243,3.7267080745341614,3.7267080745341614,-2.2956269969792302,-3.26644545310155,-2.3253605627828158,2.3926263541546726,0.5756830961461814,5.351331216251222,-1.4974329234078052
LAKE:ELA 83,LAKE,,168.0,22.55020628152536,28.413233707923144,24.38180512128688,6.120350269136279,6.162144800393664,9.077549494479758,2.2294850555355943,23.809523809523807,42.26190476190476,26.785714285714285,0.0,1.1904761904761905,5.357142857142857,0.5952380952380952,-1.2593175279984479,-13.848671053981615,-2.4039091644274038,6.120350269136279,4.971668609917473,3.720406637336901,1.634246960297499
LAKE:ELA 87,LAKE,,143.0,22.55054457884449,28.41406288164771,24.381639540806223,6.120405452954864,6.161037872072747,9.07750162095159,2.229582783003062,32.86713286713287,37.06293706293706,18.88111888111888,0.6993006993006993,0.0,9.79020979020979,0.6993006993006993,-10.316588288288376,-8.64887418128935,5.500520659687343,5.4211047536541646,6.161037872072747,-0.7127081692581996,1.530282083702363
LAKE:ELA 88,LAKE,,137.0,22.550576590977236,28.414156305462807,24.38170529332577,6.120224151377149,6.160924032526204,9.077571386031146,2.229616970580357,21.16788321167883,39.416058394160586,29.1970802919708,0.0,2.9197080291970803,6.569343065693431,0.7299270072992701,1.3826933792984057,-11.00190208869778,-4.81537499864503,6.120224151377149,3.2412160033291233,2.5082283203377145,1.499689963281087
LAKE:ELA 89,LAKE,,129.0,22.54831868438553,28.4087483153506,24.38349712367105,6.118282722884695,6.168235333508507,9.078517505050597,2.2291750454296824,24.031007751937985,33.33333333333333,26.356589147286826,0.7751937984496124,9.30232558139535,3.875968992248062,2.3255813953488373,-1.482689067552453,-4.924585017982729,-1.9730920236157772,5.343088924435083,-3.134090247886842,5.202548512802535,-0.09640634991915498
LAKE:ELA 90,LAKE,,159.0,22.54844336293321,28.40902173848934,24.383261055602205,6.118704061617724,6.167846929939712,9.078340136620795,2.2291574450776888,34.59119496855346,32.075471698113205,23.89937106918239,1.257861635220126,4.40251572327044,3.7735849056603774,0.0,-12.04275160562025,-3.666449959623865,0.48388998641981473,4.860842426397598,1.7653312066692717,5.304755230960418,2.2291574450776888
LAKE:FREMONT 115,LAKE,,143.0,22.65518084743144,28.496834640620367,24.302179846174933,6.11439176452115,6.107105017066212,9.034414164651093,2.224668449815478,30.76923076923077,28.671328671328673,22.377622377622377,2.797202797202797,4.895104895104895,9.090909090909092,1.3986013986013985,-8.114049921799332,-0.17449403070830627,1.9245574685525568,3.3171889673183528,1.2120001219613172,-0.05649492625799901,0.8260670512140795
LAKE:FREMONT 118,LAKE,,181.0,22.551773631265423,28.41702596277456,24.38076940846324,6.121221192967407,6.157046339247854,9.07708262855926,2.229855567002929,27.071823204419886,35.35911602209944,30.939226519337016,1.1049723756906076,0.5524861878453038,3.314917127071823,1.6574585635359116,-4.520049573154463,-6.942090059324883,-6.558457110873775,5.016248817276799,5.60456015140255,5.762165501487438,0.5723970034670176
LAKE:VERNON 270,LAKE,,114.0,22.741064710567805,28.55885181073311,24.237094766853936,6.106057127738311,6.07288289301089,8.999081894597595,2.219741526779029,25.438596491228072,48.24561403508772,15.789473684210526,2.631578947368421,2.631578947368421,3.508771929824561,1.7543859649122806,-2.6975317806602668,-19.68676222435461,8.44762108264341,3.4744781803698905,3.441303945642469,5.490309964773033,0.4653555618667482
LAKE:VERNON 275,LAKE,,75.0,22.54888238922098,28.41005197279229,24.38279678114888,6.119346997986908,6.166438266416478,9.078050442500544,2.2292078802145823,24.0,38.666666666666664,17.333333333333336,2.666666666666667,2.666666666666667,12.0,2.666666666666667,-1.4511176107790185,-10.256614693874376,7.049463447815544,3.4526803313202414,3.4997715997498107,-2.921949557499456,-0.4374587864520847
LAKE:VERNON 276,LAKE,,190.0,22.546632293908,28.404707488154852,24.384826179844048,6.116853848676986,6.17369704514706,9.079215722364442,2.228842152185281,41.05263157894737,33.68421052631579,17.36842105263158,1.5789473684210527,1.0526315789473684,2.1052631578947367,3.1578947368421053,-18.50599928503937,-5.279503038160936,7.016405127212469,4.537906480255934,5.121065466199692,6.973952564469705,-0.9290525846568243
LAKE:VERNON 283,LAKE,,197.0,22.54666904768153,28.404775165315808,24.384686260939063,6.117139168461768,6.173590404410668,9.07909926213675,2.228815421335102,34.01015228426396,38.07106598984771,20.812182741116754,0.5076142131979695,1.5228426395939088,3.5532994923857872,1.5228426395939088,-11.46348323658243,-9.666290824531902,3.572503519822309,5.609524955263798,4.65074776481676,5.5257997697509635,0.7059727817411932
LAKE:VERNON 284,LAKE,,300.0,22.54698508059588,28.40555448516923,24.384557238486924,6.117131934710259,6.1725534595759,9.079077954457428,2.2289145772850327,36.666666666666664,44.666666666666664,11.333333333333332,2.0,0.6666666666666667,2.0,2.666666666666667,-14.119681586070783,-16.261112181497435,13.051223905153591,4.117131934710259,5.505886792909233,7.0790779544574285,-0.43775208938163424
LAKE:VERNON 285,LAKE,,202.0,22.547531164257727,28.40686710456291,24.38414932224459,6.117543186096399,6.170782350507579,9.07887234996491,2.229029252646566,32.67326732673268,47.524752475247524,15.346534653465346,0.49504950495049505,1.9801980198019802,1.9801980198019802,0.0,-10.12573616247495,-19.117885370684615,9.037614668779243,5.6224936811459045,4.190584330705599,7.098674330162931,2.229029252646566
LAKE:VERNON 288,LAKE,,250.0,22.54879525189166,28.4098865601112,24.383101523947676,6.11873236534252,6.166694110002949,9.078301929503109,2.2292629894815508,28.000000000000004,48.4,18.8,0.4,1.6,2.0,0.8,-5.451204748108342,-19.9901134398888,5.583101523947676,5.71873236534252,4.566694110002949,7.078301929503109,1.4292629894815507
LAKE:VERNON 289,LAKE,,175.0,20.756561451904567,32.053170863936785,22.88367496087218,6.569881360651196,5.866327154827292,8.388926424220099,2.41623251386856,28.57142857142857,52.0,11.428571428571429,2.2857142857142856,0.0,5.142857142857142,0.5714285714285714,-7.814867119524003,-19.946829136063215,11.455103532300752,4.28416707493691,5.866327154827292,3.2460692813629564,1.8448039424399887
LAKE:VERNON 290,LAKE,,181.0,22.562177851343822,28.41791874580922,24.37283346317173,6.116883731104606,6.164099919770031,9.07265733987128,2.228203679209978,29.2817679558011,51.93370165745856,13.812154696132598,0.0,0.5524861878453038,3.314917127071823,1.1049723756906076,-6.719590104457279,-23.515782911649342,10.560678767039132,6.116883731104606,5.611613731924727,5.757740212799458,1.1232313035193706
LAKE:WAUCONDA 344,LAKE,,129.0,20.76022487957597,32.06195670820978,22.88087038026736,6.572802723110216,5.8544556311738045,8.38748353467783,2.4169808732657247,31.007751937984494,31.782945736434108,28.68217054263566,1.550387596899225,2.3255813953488373,3.875968992248062,0.7751937984496124,-10.247527058408526,0.27901097177566925,-5.8013001623683,5.0224151262109915,3.528874235824967,4.511514542429769,1.6417870748161123
LAKE:WAUCONDA 346,LAKE,,107.0,20.75978184006884,32.06090715714996,22.881094208252,6.5726945617495,5.855878469681802,8.387557747573318,2.4168607458052542,26.168224299065418,33.64485981308411,31.775700934579437,0.0,1.8691588785046727,3.7383177570093453,2.803738317757009,-5.4084424589965785,-1.583952655934148,-8.894606726327435,6.5726945617495,3.986719591177129,4.649239990563973,-0.386877571951755
LAKE:WAUCONDA 347,LAKE,,102.0,22.551789644258506,28.417045986233465,24.38065694600602,6.121463484957282,6.157005629177256,9.076984894195135,2.2298281454529905,25.49019607843137,34.31372549019608,23.52941176470588,3.9215686274509802,5.88235294117647,5.88235294117647,0.9803921568627451,-2.9384064341728653,-5.896679503962613,0.8512451813001398,2.1998948575063015,0.2746526880007858,3.194631953018665,1.2494359885902453
LAKE:WAUCONDA 353,LAKE,,86.0,22.5519965361301,28.41756136612186,24.38060076612792,6.1213939535310615,6.156323632012503,9.076996754419302,2.22990172193794,23.25581395348837,34.883720930232556,31.3953488372093,3.488372093023256,2.3255813953488373,4.651162790697675,0.0,-0.7038174173582696,-6.466159564110697,-7.014748071081382,2.6330218605078057,3.830742236663666,4.425833963721627,2.22990172193794
LAKE:WAUCONDA 354,LAKE,,158.0,22.55223412212844,28.418122543611023,24.380369374690616,6.121696396258494,6.155559092977425,9.07685810212563,2.2299350984890416,24.68354430379747,38.607594936708864,22.78481012658228,2.5316455696202533,3.79746835443038,6.962025316455696,0.6329113924050633,-2.131310181669029,-10.18947239309784,1.5955592481083372,3.5900508266382403,2.358090738547045,2.1148327856699343,1.5970237060839783
MCHENRY:ALG 1,MCHENRY,,150.0,22.55224664396342,28.41815430766733,24.38036908439001,6.121685063649351,6.155517468744106,9.076861657679853,2.2299405041865987,26.666666666666668,36.666666666666664,22.0,0.6666666666666667,2.0,10.666666666666668,1.3333333333333335,-4.114420022703246,-8.248512358999335,2.3803690843900114,5.455018396982684,4.155517468744106,-1.589805008986815,0.8966071708532652
MCHENRY:ALG 10,MCHENRY,,101.0,20.243698983233003,31.1227849725742,24.81349427791921,7.05854208562168,5.995954656506617,7.177894278650053,2.5224054757758854,23.762376237623762,20.792079207920793,40.5940594059406,3.9603960396039604,4.9504950495049505,5.9405940594059405,0.0,-3.5186772543907594,10.330705764653406,-15.780565128021387,3.0981460460177193,1.0454596070016668,1.237300219244112,2.5224054757758854
MCHENRY:ALG 11,MCHENRY,,118.0,22.55167148211202,28.416754267227116,24.380703344943758,6.121470407727821,6.157393539665621,9.076991180739476,2.2297905078648594,16.94915254237288,44.06779661016949,31.35593220338983,0.0,4.23728813559322,1.694915254237288,1.694915254237288,5.6025189397391415,-15.651042342942372,-6.975228858446073,6.121470407727821,1.9201054040724017,7.382075926502188,0.5348752536275714
MCHENRY:ALG 12,MCHENRY,,132.0,20.7598268128834,32.06100490319443,22.881149679577184,6.572539365984821,5.855742751064776,8.387618195833316,2.416893021742744,25.757575757575758,25.0,31.060606060606062,0.7575757575757576,4.545454545454546,9.090909090909092,3.787878787878788,-4.997748944692358,7.06100490319443,-8.179456381028878,5.814963608409063,1.31028820561023,-0.7032908950757761,-1.370985766136044
MCHENRY:ALG 13,MCHENRY,,119.0,22.55136927248684,28.41605262388404,24.38106393274857,6.120933913733206,6.158358633753643,9.077228005565068,2.2297683481093094,23.52941176470588,36.97478991596639,28.57142857142857,1.680672268907563,1.680672268907563,6.722689075630252,0.8403361344537815,-0.9780424922190392,-8.558737292082352,-4.190364638679998,4.440261644825643,4.47768636484608,2.354538929934816,1.3894322136555277
MCHENRY:ALG 14,MCHENRY,,161.0,20.75950797765405,32.06023567129725,22.881434517274894,6.572198512349972,5.856780493785896,8.387779201752817,2.4168383561658,29.81366459627329,27.32919254658385,29.81366459627329,1.2422360248447204,1.2422360248447204,6.211180124223603,4.3478260869565215,-9.054156618619242,4.731043124713398,-6.932230078998398,5.329962487505252,4.614544468941176,2.1765990775292146,-1.9309877307907217
MCHENRY:ALG 15,MCHENRY,,85.0,22.549807317063397,28.41226077413287,24.382027260926847,6.1202236444733815,6.163447234636056,9.077630467447694,2.2293780316004197,28.235294117647058,36.470588235294116,28.235294117647058,0.0,0.0,7.0588235294117645,0.0,-5.685486800583661,-8.058327461161245,-3.853266856720211,6.1202236444733815,6.163447234636056,2.0188069380359295,2.2293780316004197
MCHENRY:ALG 16,MCHENRY,,118.0,20.75913971401035,32.059378731023564,22.881483019280655,6.572400927318632,5.85794785933288,8.387721301815631,2.4167031774989627,16.94915254237288,22.88135593220339,46.61016949152542,4.23728813559322,1.694915254237288,7.627118644067797,0.0,3.80998717163747,9.178022798820173,-23.728686472244764,2.335112791725412,4.163032605095592,0.7606026577478344,2.4167031774989627
MCHENRY:ALG 17,MCHENRY,,110.0,20.7582393038943,32.057217505513336,22.882188426348467,6.571648715794654,5.860867477175226,8.388089926845385,2.416523374709296,25.454545454545453,34.54545454545455,27.27272727272727,3.6363636363636362,4.545454545454546,3.6363636363636362,0.9090909090909091,-4.696306150651154,-2.488237039941211,-4.390538846378803,2.935285079431018,1.3154129317206804,4.7517262904817485,1.5074324656183866
MCHENRY:ALG 18,MCHENRY,,166.0,20.757821430578,32.05621473496183,22.8825136900928,6.571304104845365,5.86222221388252,8.388259168229556,2.416439387690613,27.710843373493976,32.53012048192771,21.084337349397593,0.6024096385542169,2.4096385542168677,12.048192771084338,3.614457831325301,-6.953021942915974,-0.47390574696588317,1.798176340695207,5.968894466291148,3.452583659665652,-3.6599336028547818,-1.198018443634688
MCHENRY:ALG 19,MCHENRY,,91.0,22.551121771102277,28.41542962480662,24.38109599414524,6.1210976068836604,6.159178421550289,9.077181747484572,2.2296695643080207,16.483516483516482,24.175824175824175,37.362637362637365,2.197802197802198,4.395604395604396,6.593406593406594,8.791208791208792,6.0676052875857955,4.239605448982445,-12.981541368492124,3.9232954090814625,1.7635740259458927,2.4837751540779776,-6.561539226900772
MCHENRY:ALG 2,MCHENRY,,206.0,22.036997183730463,27.546995664771057,26.23255105202205,6.595009592284699,6.287526268742949,7.902026542200787,2.33366842652866,22.815533980582526,31.06796116504854,33.00970873786408,3.3980582524271843,0.9708737864077669,7.766990291262135,0.9708737864077669,-0.7785367968520625,-3.520965500277484,-6.777157685842031,3.1969513398575145,5.316652482335183,0.13503625093865157,1.3627946401208928
MCHENRY:ALG 20,MCHENRY,,136.0,22.55024669530469,28.413325005883028,24.38174312679534,6.120453567373242,6.162017279149911,9.077505255951817,2.229483799822664,23.52941176470588,22.058823529411764,31.61764705882353,3.6764705882352944,8.823529411764707,3.6764705882352944,6.61764705882353,-0.9791650694011906,6.354501476471263,-7.23590393202819,2.4439829791379477,-2.6615121326147957,5.401034667716522,-4.388163259000866
MCHENRY:ALG 21,MCHENRY,,148.0,22.55190718820996,28.41732713268027,24.38056155778325,6.121569381648188,6.156625246790609,9.07693371718625,2.2298505059821334,27.027027027027028,29.72972972972973,31.08108108108108,1.3513513513513513,1.3513513513513513,1.3513513513513513,8.108108108108109,-4.4751198388170685,-1.3124025970494593,-6.700519523297832,4.770218030296837,4.805273895439258,7.725582365834899,-5.878257602125975
MCHENRY:ALG 22,MCHENRY,,160.0,22.55177449574285,28.41699195262081,24.380572363846,6.12167176444686,6.157065470930755,9.076903092619611,2.229795590073787,18.75,28.749999999999996,33.75,4.375,0.625,9.375,4.375,3.801774495742851,-0.3330080473791881,-9.369427636154,1.7466717644468597,5.532065470930755,-0.29809690738038874,-2.145204409926213
MCHENRY:ALG 23,MCHENRY,,100.0,22.55042505157739,28.413759456028185,24.381641110130147,6.120516381983052,6.161435331188322,9.077466584688576,2.22953081468502,33.0,28.999999999999996,17.0,3.0,3.0,4.0,11.0,-10.449574948422612,-0.5862405439718117,7.381641110130147,3.1205163819830517,3.161435331188322,5.077466584688576,-8.77046918531498
MCHENRY:ALG 24,MCHENRY,,72.0,20.21618152240984,31.07267239579411,24.916226682770624,7.083826919342838,6.003892938551568,7.113961907401928,2.5280123640097614,16.666666666666664,30.555555555555557,41.66666666666667,5.555555555555555,1.3888888888888888,2.7777777777777777,1.3888888888888888,3.549514855743176,0.517116840238554,-16.750439983896047,1.5282713637872822,4.615004049662678,4.33618412962415,1.1391234751208725
MCHENRY:ALG 25,MCHENRY,,100.0,20.19817108200353,31.040077056817807,24.9842622825008,7.101263808139699,6.008121395764325,7.071106328366081,2.531772776688431,22.0,27.0,38.0,2.0,3.0,5.0,3.0,-1.8018289179964704,4.0400770568178075,-13.0157377174992,5.101263808139699,3.0081213957643254,2.0711063283660813,-0.46822722331156896
MCHENRY:ALG 26,MCHENRY,,85.0,19.958205736407727,30.604288736257526,25.88396292749085,7.32741920454891,6.072065504881111,6.507785518513236,2.581047102181313,22.35294117647059,34.11764705882353,29.411764705882355,3.5294117647058822,4.705882352941177,4.705882352941177,1.1764705882352942,-2.3947354400628633,-3.5133583225660026,-3.527801778391506,3.798007439843028,1.3661831519399348,1.8019031655720594,1.404576513946019
MCHENRY:ALG 27,MCHENRY,,101.0,20.75973720624878,32.06080450867667,22.881089298354443,6.572742022227015,5.856018753011082,8.387541350453208,2.4168415913094785,30.693069306930692,22.772277227722775,30.693069306930692,1.9801980198019802,3.9603960396039604,4.9504950495049505,4.9504950495049505,-9.933332100681913,9.288527280953893,-7.811980008576249,4.592544002425035,1.8956227134071213,3.437046300948258,-2.533653458195472
MCHENRY:ALG 28,MCHENRY,,217.0,20.76000047823037,32.061423294617526,22.88099985930528,6.572713703257221,5.855178099881716,8.387535129487386,2.4169241655011757,29.03225806451613,29.493087557603687,33.17972350230415,2.7649769585253456,0.9216589861751152,3.686635944700461,0.9216589861751152,-8.272257586285761,2.5683357370138395,-10.298723642998869,3.807736744731875,4.9335191137066,4.700899184786925,1.4952651793260605
